Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1684880106740
Timestamp end: 1684881907357

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      407.0   454.0   160.7   220.5   233.2   334.3   416.9   470.5   509.8   553.7   607.4   692.7  1235.5  4932.0 17145.7  59166.9    59076
read      405.2   471.9   160.7   220.6   233.2   330.3   405.7   456.7   494.9   538.4   589.4   669.7  1400.3  5694.0 15060.8  60007.5    60154
read      428.3   516.0   173.5   222.7   236.5   376.2   475.3   514.4   538.5   565.7   596.6   648.3  1107.6  8332.6 26939.8  22914.5    22964
read      536.5  1251.9   173.5   237.4   258.3   415.3   472.1   501.4   522.8   546.7   582.4   653.7  3952.4 24029.8 36156.0   8167.7     8172
read      429.8   581.7   160.7   220.6   233.3   357.1   470.3   516.5   543.7   574.1   611.0   672.8  1234.6  7788.1 27688.6  27663.2    27652
read      400.5   328.8   160.7   218.3   230.1   335.2   435.0   494.0   529.6   565.4   605.1   663.5   999.3  4046.6 10031.8  37621.7    37594
read      418.8   354.0   173.5   222.0   235.7   371.3   478.7   520.4   545.5   573.3   605.8   657.7   938.5  4279.8 12313.6  24294.1    24367
read      414.3   558.2   160.7   218.8   230.7   339.2   447.4   502.2   535.2   569.1   607.4   666.1  1055.6  5811.1 29040.6  33743.0    33771
read      365.5   499.4   160.7   217.5   229.2   315.3   370.4   404.4   432.8   467.5   513.2   582.9   876.9  5208.2 13697.2  84876.4    84944
read      364.6   380.4   160.7   218.8   230.2   317.3   372.3   406.5   434.0   468.2   514.1   584.2   856.0  4828.0 15460.4  85564.5    85666
read      391.2   448.9   160.7   217.7   229.3   324.3   402.7   456.4   495.9   539.0   586.3   649.8   970.7  5147.3 22346.3  51928.4    51918
read      408.5   386.3   160.7   219.3   231.4   341.7   448.8   504.8   538.4   572.9   611.9   670.8  1015.0  4456.8 11611.5  34354.1    34406
read      414.0   393.3   160.7   219.9   232.4   348.9   460.1   507.7   536.0   566.4   601.3   657.0  1092.4  5209.0 12844.3  28672.9    28664
read      437.6   711.5   173.5   222.4   236.5   350.1   451.0   509.0   546.1   584.7   629.8   701.5  1476.6  8255.2 30788.5  38215.6    38289
read      431.4   458.2   173.5   224.9   239.5   393.5   485.1   521.2   543.7   570.5   601.8   654.7  1145.3  5234.7 22908.8  20689.9    20658
read      440.2   454.7   173.5   232.0   248.6   418.0   479.4   507.7   528.1   548.8   580.1   630.7  1227.2  6064.6 17744.7  13877.0    13840
read      370.3   389.1   160.7   220.3   233.0   323.1   377.0   410.3   435.9   468.7   512.4   583.2   908.2  5238.7 12491.0  93536.2    93419
read      389.7   448.8   160.7   224.7   239.8   341.0   397.5   431.4   457.7   490.1   533.6   605.7   932.0  5622.1 17347.2  98349.5    98284
read      392.8   459.7   160.7   222.0   235.6   332.0   398.0   440.1   472.4   513.1   564.9   639.3  1084.8  5667.8 19347.4  71269.2    71313
read      412.0   413.2   160.7   221.7   235.3   342.3   436.6   495.2   534.0   574.2   619.1   684.8  1151.7  4749.4 13478.9  42095.8    42089
read      405.5   464.1   160.7   220.1   232.3   333.8   421.0   479.0   519.5   561.7   607.9   671.7  1104.6  5373.1 20258.2  46381.7    46458
read      426.7   477.0   160.7   222.5   236.3   356.4   471.9   524.5   555.7   587.5   625.8   682.6  1121.5  5750.8 26376.3  30650.4    30755
read      408.3   471.3   160.7   220.2   232.7   337.0   431.0   490.4   530.2   570.9   615.5   678.3  1047.3  5350.9 27924.4  42784.3    42889
read      380.1   395.4   160.7   222.8   237.1   333.0   390.1   424.8   451.8   485.2   530.6   603.9   932.9  4714.2 14186.7  93379.9    93552
read      409.3   510.9   160.7   222.2   236.1   335.1   405.0   451.9   488.0   531.9   586.6   676.6  1461.0  6129.6 23477.4  65695.3    65694
read      426.1   356.8   173.5   223.9   238.1   362.2   477.4   529.1   560.8   592.7   630.9   687.8  1099.8  4707.8 10161.9  29599.4    29574
read      418.3   493.8   160.7   222.9   236.6   341.7   427.0   481.5   521.8   566.5   617.5   690.5  1380.9  5617.9 26123.2  51263.2    51355
read      399.4   443.4   173.5   222.8   236.5   335.6   407.5   454.8   490.6   533.8   587.0   671.5  1126.0  5219.6 17930.0  67471.3    67361
read      443.6   436.2   173.5   229.7   245.5   419.7   495.1   527.7   548.2   575.1   607.7   661.8  1171.1  4995.9 15407.3  16296.0    16287
read      389.2   423.4   160.7   223.6   237.9   337.2   400.1   438.9   468.9   505.7   552.6   627.7   925.8  5643.5 16181.0  81517.9    81508
read      380.8   439.3   160.7   222.0   235.6   329.5   387.4   423.1   451.0   485.4   531.2   601.6   930.4  5819.4 15015.3  87513.3    87619
read      384.5   432.2   160.7   224.5   239.5   339.2   395.2   428.9   455.1   487.0   530.1   599.3   894.6  5407.4 18061.5  98987.8    99068
read      403.0   442.2   160.7   220.9   233.7   336.4   419.3   472.6   511.6   554.5   602.3   668.9  1033.7  5615.7 12886.3  51171.4    51267
read      505.6   902.7   173.5   237.8   256.2   432.9   496.2   529.1   551.4   582.0   622.2   692.2  2638.0 12618.1 31982.4  11746.9    11822
read      417.7   467.3   160.7   226.8   243.1   355.6   418.0   456.1   485.4   522.5   574.6   674.7  1663.3  5519.2 15737.6  97535.5    97494
read      386.0   372.9   173.5   225.8   241.1   343.3   399.7   433.5   459.9   492.3   535.2   604.3   877.4  5426.6 13942.5  97165.5    97350
read      405.1   467.0   160.7   222.4   236.1   339.0   419.3   469.6   508.3   551.1   601.6   672.5  1032.7  5585.2 21158.0  55384.6    55460
read      385.5   429.9   160.7   223.5   237.8   336.0   396.5   433.2   461.9   496.9   542.3   615.0   928.0  5510.0 16099.8  85940.0    85984
read      379.4   442.7   160.7   221.1   234.0   326.9   386.5   423.6   452.6   488.5   535.4   607.5   922.4  5345.6 17376.6  81899.9    82043
read      398.5   375.5   160.7   220.9   233.7   334.2   415.3   467.2   506.3   549.3   597.3   666.1  1067.5  4748.6 11904.7  52920.4    52873
read      480.3   702.2   173.5   232.4   249.0   427.8   497.0   531.5   555.1   584.9   625.3   693.1  1788.3 10891.4 30375.2  13920.0    13911
read      414.8   430.5   160.7   222.4   236.2   342.1   428.7   483.5   523.1   566.3   615.7   687.2  1274.2  5410.0 12810.4  49857.1    49984
read      545.5  1180.9   173.5   239.2   260.5   434.3   499.8   532.9   555.3   583.7   621.3   690.5  3983.7 19823.2 36802.8   9277.2     9274
read      441.1   575.4   173.5   224.4   238.8   369.5   481.3   527.8   556.4   586.8   624.5   686.3  1332.5  7983.2 29392.8  27209.1    27187
read      452.8   805.0   160.7   228.3   243.6   409.7   493.7   528.8   550.6   576.9   609.1   665.7  1285.2  7924.8 31300.5  18666.6    18735
read      372.9   441.8   160.7   220.9   233.9   323.2   379.5   415.1   442.6   477.1   522.8   589.9   821.0  5692.6 23163.8  86419.3    86505
read      375.9   440.1   160.7   222.0   235.8   327.9   383.1   417.2   443.4   476.1   520.6   588.4   856.4  5606.2 15515.3  93011.3    93039
read      388.4   430.7   160.7   222.2   235.9   332.4   397.0   437.6   469.2   507.9   556.5   630.1  1007.2  5409.8 13854.8  75925.7    75999
read      420.7   411.5   160.7   223.3   237.5   356.3   466.1   519.4   551.8   584.8   623.9   682.0  1071.9  4162.9 13857.0  32445.5    32324
read      386.3   482.4   173.5   222.9   236.9   332.3   392.0   429.2   458.2   493.5   539.4   612.3   923.6  5993.4 29471.1  84329.8    84255
read      386.0   460.0   173.5   222.9   237.2   332.4   392.5   429.8   459.0   494.9   541.7   615.2   934.3  5886.2 17044.6  81886.2    81759
read      411.6   360.3   160.7   221.8   235.1   345.8   447.4   504.4   540.3   576.9   618.1   678.1  1058.7  4114.3 13204.4  37297.0    37291
read      406.4   413.8   160.7   222.6   236.6   341.2   423.7   475.8   514.3   557.7   608.0   678.7  1158.1  4738.2 13584.9  53819.3    53818
read      429.7   492.1   173.5   223.9   238.3   359.3   472.0   524.1   555.0   587.3   625.9   684.6  1089.0  5836.5 24431.8  30351.4    30297
read      430.9   436.2   160.7   223.2   237.4   360.3   475.5   530.1   563.3   597.6   637.0   701.3  1202.8  4608.3 16009.0  31601.2    31569
read      404.8   430.3   160.7   219.7   231.9   337.2   432.7   492.2   529.5   566.6   607.1   666.0  1004.1  5059.4 16279.5  38914.6    38927
read      514.9   962.7   173.5   233.2   252.2   431.8   501.9   538.1   563.5   591.5   632.1   707.4  3012.5 12444.9 32345.1  10676.8    10652
read      384.3   353.8   160.7   222.6   237.0   335.3   390.8   425.1   452.0   485.5   531.9   614.4  1445.1  4041.7 10872.2  98027.0    98119
read      399.4   446.8   160.7   220.8   233.4   335.2   418.5   473.1   513.3   555.2   601.0   664.7   944.5  4389.3 16161.4  48173.5    48176
read      415.4   432.8   160.7   222.3   236.1   349.7   452.5   509.1   543.4   579.1   619.7   679.1  1019.2  4869.6 16022.0  34853.4    34929
read      368.0   249.4   160.7   219.6   231.4   320.6   383.2   424.1   456.9   497.0   546.2   615.1   834.2  3284.2  9566.6  69749.7    69735
read      419.5   326.6   173.5   224.4   238.9   389.5   480.6   517.5   540.9   567.1   595.7   642.6   926.2  3935.2 11113.7  20680.3    20753
read      373.8   374.4   160.7   221.1   234.2   326.9   384.4   419.9   447.7   482.8   528.8   596.8   867.4  4773.0 15144.5  84560.5    84642
read      390.6   349.3   160.7   218.2   229.7   329.1   416.8   474.9   514.3   552.5   592.8   649.6   878.0  4086.9 11207.6  42393.5    42333
read      380.0   339.6   160.7   219.7   231.6   325.5   395.3   441.4   477.3   519.6   569.7   636.5   903.7  3881.5 11348.3  61584.0    61587
read      368.7   357.4   160.7   219.3   231.1   320.4   379.6   418.2   448.4   485.6   533.4   601.9   861.1  3874.2 13380.6  77808.4    77998
read      364.5   349.7   160.7   220.6   233.6   324.9   377.7   409.5   434.3   465.4   506.7   573.4   782.3  3855.6 12820.5  97677.9    97625
read      412.7   378.5   173.5   222.0   235.5   367.3   468.0   508.2   533.2   560.0   590.8   639.8   864.1  5198.4 12728.1  23784.7    23781
read      376.0   370.2   160.7   219.1   230.7   320.6   384.9   427.4   461.3   502.6   552.2   622.0   978.2  4210.9 12476.1  66868.2    66723
read      402.6   319.7   160.7   219.9   232.3   342.7   450.6   502.1   532.4   563.5   597.7   651.2   914.6  3947.1 10526.2  31004.6    31016
read      397.8   369.4   160.7   220.7   233.5   336.4   419.4   473.5   513.0   555.4   602.0   666.6   952.7  5172.6 11012.4  47371.7    47394
read      369.3   352.0   160.7   221.6   235.1   327.9   381.7   414.5   439.7   471.5   514.3   582.8   835.4  4091.4 12931.3  95459.6    95335
read      508.8  1236.8   173.5   255.1   279.1   393.4   434.6   459.3   476.5   500.0   532.0   592.2  3411.5 21310.7 37885.7   5252.1     5252
read      383.9   346.4   160.7   220.7   233.4   328.3   396.2   440.0   474.8   517.5   569.1   640.6  1049.1  3800.1 13192.3  65703.7    65908
read      428.0   517.5   160.7   226.5   241.5   399.8   471.6   502.9   524.4   546.8   578.8   629.6   959.4  5801.4 30586.6  16889.7    16889
read      399.0   369.2   173.5   220.9   233.7   337.4   424.8   481.1   519.7   559.9   603.6   665.1   948.3  3982.0 15006.5  42995.9    42912
read      374.3   345.3   173.5   224.1   238.9   335.7   388.9   420.8   445.0   475.1   516.8   584.9   820.3  4035.0 13327.4  99896.4    99898
read      408.6   375.6   173.5   222.0   235.6   357.2   462.7   506.4   532.6   560.4   592.3   641.8   869.5  4290.6 12737.5  26422.7    26385
read      405.4   271.4   160.7   226.6   242.1   382.8   467.0   502.5   525.6   549.2   581.4   628.8   743.4  2465.7 12336.6  22632.2    22616
read      371.4   207.0   160.7   219.2   231.7   329.2   403.9   453.1   488.1   525.4   566.1   620.0   738.5  1303.9  9198.6  50451.0    50605
read      340.6   191.4   160.7   217.4   229.1   310.8   361.0   392.2   416.5   446.8   486.5   543.5   669.2  1421.3  8847.3  90325.5    90283
read      400.0   248.0   173.5   225.0   240.1   367.0   463.2   502.2   526.4   550.7   582.6   628.4   737.5  2431.7 10613.8  26240.3    26273
read      374.1   351.9   160.7   220.5   233.5   332.1   408.5   458.1   492.9   528.9   568.0   619.6   728.4  1251.9  7372.9  48559.3    48521
read      392.0   215.8   160.7   223.0   237.5   348.2   445.1   493.5   523.1   552.5   586.5   634.6   754.7  1750.0  9647.0  33979.5    34058
read      354.4   184.3   160.7   219.3   231.6   320.5   378.6   415.9   444.6   478.9   521.8   580.8   697.8  1237.5  7970.4  75799.3    75648
read      416.2   262.0   173.5   231.1   247.0   405.1   482.1   514.9   536.4   560.4   589.3   635.0   740.5  2395.2 10837.6  19436.5    19482
read      421.5   268.5   173.5   235.3   251.9   417.3   478.5   506.7   526.7   547.3   577.0   621.7   737.7  3421.9 10244.2  15046.3    15054
read      361.7   295.1   160.7   220.8   233.9   325.8   387.3   426.5   456.3   491.4   535.5   597.1   733.5  1431.3  7145.8  75594.9    75754
read      418.9   403.5   187.4   266.9   293.3   391.6   426.0   446.3   461.8   481.2   508.2   557.7   696.8  7801.4 15000.9   5172.3     5187
read      425.6   583.8   173.5   239.8   259.0   410.7   475.5   505.3   525.8   546.9   576.7   622.9   739.2  3777.3 15169.3  17653.8    17656
read      348.0   187.3   160.7   220.1   233.0   319.8   371.1   401.4   425.6   454.8   493.4   549.9   686.9  1260.2  7833.5  96262.9    96343
read      392.3   220.3   160.7   222.0   236.6   347.3   441.8   492.5   524.5   557.3   592.9   641.1   764.9  1816.0  8488.7  36801.7    36665
read      353.6   179.5   160.7   219.5   231.9   321.3   377.7   412.1   438.3   470.3   511.5   573.9   709.2  1609.8  7125.5  85357.5    85269
read      397.6   233.7   160.7   223.2   238.1   353.7   455.3   503.2   532.2   562.4   595.5   642.5   767.1  1897.3 10087.6  31524.5    31525
read      373.6   200.8   160.7   221.4   235.4   333.9   403.4   447.9   480.6   518.8   563.5   623.4   749.1  1456.0  7926.8  61874.9    61798
read      423.3   295.7   173.5   240.0   259.5   415.7   467.5   493.7   510.7   534.2   562.5   607.7   720.0  4027.5 12872.6  12225.9    12253
read      423.2   231.5   173.5   234.7   253.0   401.5   480.3   517.8   542.2   570.5   604.1   657.8   804.2  2128.3  8631.1  25711.5    25710
read      355.9   178.6   160.7   219.9   232.6   322.3   380.7   417.3   445.4   479.2   522.1   583.7   715.0  1311.7  7621.8  79879.4    79937
read      424.9   379.3   187.4   258.6   283.7   404.7   443.9   465.6   482.6   502.7   531.5   578.1   722.2  5307.4 15724.2   7265.4     7271
read      354.0   181.6   160.7   219.9   232.6   321.8   377.7   412.4   438.6   471.0   513.5   577.6   720.2  1319.1  7239.9  85616.5    85861
read      349.8   193.1   160.7   219.9   232.4   319.9   372.7   404.7   430.5   461.4   501.2   561.9   692.8  1309.1  7470.2  91591.3    91467
read      354.9   261.2   160.7   218.2   230.0   318.4   377.5   415.9   445.5   480.7   523.6   581.6   695.5  1360.9 13318.1  72053.4    72217
read      395.8   231.3   160.7   222.7   237.3   354.2   453.7   499.9   527.9   556.3   588.2   634.9   745.6  2207.0  9550.7  31021.7    31080
read      346.3   166.1   160.7   216.9   228.8   313.5   368.2   403.3   431.9   466.2   508.1   567.5   684.2  1202.5  6811.0  76847.2    76878
read      341.7   175.9   160.7   216.2   227.9   310.6   362.3   395.1   421.0   453.3   494.9   552.1   673.8  1402.4  7433.6  84573.4    84584
read      421.0   326.0   173.5   237.7   256.0   409.7   462.3   489.4   507.3   530.9   558.7   605.8   726.4  4872.5 12671.5  12575.3    12492
read      399.3   336.6   160.7   221.4   235.2   335.7   410.0   457.9   493.5   534.2   581.6   653.0  1359.8  5000.3  9354.3  57126.4    57106
read      339.0   153.7   160.7   219.0   230.8   311.5   359.1   389.0   411.8   441.1   480.0   538.8   671.5  1331.8  5228.8  96297.8    96245
read      421.5   399.0   173.5   259.5   284.0   399.3   435.6   457.7   471.8   493.9   520.9   569.2   719.3  5292.6 17993.3   6800.7     6791
read      342.6   169.1   160.7   218.7   230.2   313.5   364.3   395.8   420.6   450.9   490.4   546.9   673.1  1249.8  6946.7  90728.1    90728
read      421.3   457.0   187.4   263.3   288.2   386.6   421.1   440.5   457.8   477.3   506.1   558.4   760.1  7993.2 15612.1   5184.3     5151
read      346.0   179.5   160.7   218.3   230.0   315.1   368.6   402.3   429.1   461.2   501.5   559.8   677.0  1186.7  7680.5  82931.7    82969
read      380.2   194.1   160.7   220.5   233.8   337.8   422.9   473.9   507.7   541.5   579.2   629.5   735.2  1267.8  8465.8  42495.1    42635
read      336.2   172.3   160.7   217.8   229.3   310.4   357.7   386.6   408.2   435.5   471.6   527.8   644.8  1196.7  7628.0  99566.5    99337
read      335.5   161.0   160.7   216.3   228.1   308.7   356.9   386.6   409.0   437.0   474.5   531.9   641.2  1177.0  7581.0  95292.8    95192
read      364.8   233.0   160.7   220.0   232.8   325.8   389.7   430.3   461.3   497.9   542.4   603.3   738.6  1605.3  9559.4  69219.5    69200
read      385.9   213.3   160.7   222.1   236.6   341.9   423.2   471.6   507.0   544.5   586.7   641.0   777.6  1956.1  9044.9  49465.6    49459
read      409.4   268.3   173.5   225.7   241.2   368.6   472.9   517.5   544.6   574.5   609.1   659.3   780.0  2411.3 10925.1  29069.4    29055
read      370.0   182.0   160.7   221.0   234.6   330.8   399.0   442.0   474.2   512.3   558.0   619.7   747.5  1504.5  6392.8  64284.5    64324
read      424.9   366.2   187.4   265.0   292.7   399.8   436.2   459.1   474.5   497.2   527.1   579.6   738.3  5846.3 15753.4   5715.2     5705
read      357.6   185.7   160.7   221.0   234.2   325.2   382.2   417.2   443.8   475.6   518.0   580.9   727.3  1375.8  7849.3  84729.9    84816
read      414.7   250.6   173.5   227.1   242.9   387.4   482.5   521.8   545.7   572.3   602.5   649.6   781.5  2779.7 10304.4  23749.3    23714
read      364.4   197.6   160.7   220.7   233.9   328.1   391.0   430.1   459.6   494.9   538.6   600.5   740.3  1558.9  8023.8  74018.3    74116
read      420.9   300.3   160.7   229.3   245.3   404.3   483.7   518.4   540.7   566.5   595.1   641.9   779.1  3809.4 11782.2  19998.6    19948
read      395.9   233.6   160.7   223.6   238.3   350.0   438.0   490.2   525.5   562.7   603.5   660.9   802.9  2132.5  9944.0  44103.5    44213
read      421.6   270.4   160.7   229.9   246.1   408.1   486.9   520.5   541.9   567.1   595.2   640.2   760.3  3762.9 11428.1  19394.4    19454
read      426.4   344.8   187.4   258.1   283.6   406.4   445.5   466.8   483.9   503.6   531.7   576.6   707.2  5382.8 12656.1   7258.0     7190
read      392.4   203.2   160.7   223.3   238.2   350.9   434.2   482.4   516.4   552.8   594.2   651.3   794.1  1891.5  7978.9  47594.8    47657
read      392.4   215.7   160.7   222.5   237.2   347.2   434.4   486.0   521.4   558.5   599.2   656.7   792.5  1693.1  7753.2  44401.7    44399
read      425.2   352.2   173.5   261.1   286.4   403.6   441.6   463.6   480.0   500.7   530.0   579.4   727.3  5689.1 12848.0   6495.9     6481
read      427.4   378.5   187.4   264.7   292.7   403.7   441.2   463.0   479.3   500.8   531.6   582.1   718.5  7156.0 13510.3   5849.3     5807
read      359.1   195.2   160.7   220.5   233.6   325.3   383.5   419.9   447.5   480.3   522.9   585.2   725.9  1452.1  8606.5  82975.9    83137
read      429.5   331.8   173.5   248.7   270.8   415.3   460.4   484.3   501.1   522.0   547.0   591.5   730.9  5368.2 12782.0   9559.6     9580
read      411.9   228.9   173.5   229.3   246.3   384.1   462.7   504.6   533.2   564.2   599.9   654.6   797.7  2122.4  9465.3  37441.3    37385
read      407.2   218.8   173.5   227.4   243.9   376.9   460.5   504.3   532.9   563.7   598.4   647.9   789.6  1925.8  8685.3  33645.1    33706
read      402.0   226.5   160.7   224.6   240.1   365.3   455.3   503.2   533.4   565.5   601.9   653.2   778.0  1561.0  9905.8  35285.4    35204
read      389.3   217.7   160.7   222.8   237.5   344.6   426.4   475.2   511.4   550.0   592.9   650.6   796.4  1839.4  7971.6  50334.3    50438
read      388.7   226.0   160.7   222.4   236.9   343.7   426.8   476.4   512.2   550.5   592.8   651.0   783.9  1714.4  8934.4  48770.7    48878
read      399.2   244.8   160.7   224.8   240.5   355.1   442.1   493.2   528.8   566.1   606.5   664.1   799.3  1841.1  9619.1  42677.4    42682
read      409.9   248.3   173.5   226.1   241.9   374.2   474.1   516.4   543.0   572.2   605.7   655.1   778.9  2176.4 10935.2  27345.9    27416
read      370.3   202.0   160.7   220.7   234.2   331.2   399.7   441.9   472.9   510.0   553.7   615.7   748.2  1507.0  8302.8  64481.8    64424
read      372.1   188.4   160.7   222.2   236.6   333.5   401.6   444.5   475.6   513.1   557.8   620.8   749.0  1378.8  7479.1  64332.1    64364
read      426.6   422.5   173.5   265.4   293.9   397.8   433.2   455.5   470.3   492.6   520.2   570.5   740.2  7352.2 15368.3   5496.7     5481
read      423.7   249.4   173.5   233.7   251.8   401.8   481.5   520.0   544.8   573.2   606.4   656.9   798.2  2035.5 12130.7  26129.7    26227
read      421.3   302.9   160.7   232.8   250.2   396.5   476.8   516.8   542.1   570.6   603.7   653.7   789.3  2578.6 12301.4  26568.8    26586
read      352.3   164.5   160.7   219.7   232.3   320.8   376.3   410.7   436.6   468.8   509.3   571.7   704.1  1312.4  6274.8  86227.8    86286
read      410.7   250.6   160.7   226.4   242.1   380.6   477.2   516.6   540.6   567.4   597.0   641.1   747.9  2893.3 10715.0  24494.2    24452
read      407.1   225.9   160.7   225.4   241.0   373.8   474.6   517.0   542.6   570.7   602.5   649.6   761.9  1317.5  9917.9  26736.3    26832
read      402.8   223.7   173.5   223.6   238.6   362.2   463.6   510.5   538.7   568.7   602.4   652.3   776.0  1858.0  8167.5  29739.0    29795
read      387.0   371.5   160.7   221.4   235.7   342.5   426.6   476.4   511.6   549.3   590.9   644.7   783.2  1563.7  8128.9  46188.0    46224
read      353.1   190.8   160.7   219.2   231.4   320.4   376.7   412.1   438.6   470.6   511.8   574.4   710.9  1309.8  7592.3  84791.8    84587
read      367.2   178.0   160.7   219.8   232.6   328.5   396.9   440.0   472.3   509.9   553.6   614.4   739.2  1288.7  6930.7  63366.2    63389
read      390.1   228.8   160.7   222.5   237.2   345.2   429.3   479.2   514.3   551.8   593.8   650.0   792.4  1637.6  8663.5  46920.1    46953
read      353.5   164.5   160.7   220.4   233.4   322.9   377.6   411.4   436.8   468.5   508.6   571.4   720.0  1299.4  6443.1  90488.5    90536
read      425.5   286.9   173.5   239.2   258.2   420.5   474.0   500.4   519.1   540.5   569.5   614.3   722.7  3858.9 12377.9  12498.0    12508
read      406.7   225.1   160.7   226.9   243.1   373.6   457.0   502.5   533.3   566.4   604.3   659.5   801.6  1404.6  9872.9  38503.0    38491
read      349.5   157.7   160.7   220.5   233.6   322.0   373.5   404.4   429.2   458.9   497.4   555.2   689.8  1174.1  6600.0  97776.9    97806
read      430.2   330.1   173.5   241.9   261.3   420.9   472.7   499.4   517.9   539.5   568.3   613.8   730.2  5536.7 13119.1  11803.3    11813
read      408.8   231.0   160.7   226.6   242.8   375.6   459.0   504.2   535.2   568.5   606.8   662.7   802.3  1924.2  9030.2  39612.3    39665
