Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1684886653440
Timestamp end: 1684888453876

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      393.7   966.5   160.7   221.5   235.7   344.4   422.9   472.4   511.4   555.1   604.7   669.1   815.3  1621.6  8036.5  53532.4    53571
read      379.4   200.9   160.7   221.1   234.8   336.3   407.0   452.6   488.0   530.8   581.9   650.7   799.8  1697.7  7776.4  63227.3    63215
read      362.3   178.6   160.7   220.0   232.9   326.3   387.2   424.4   453.1   488.6   536.3   609.4   761.6  1684.7  6936.3  78646.1    78767
read      434.8   492.4   173.5   257.1   280.9   417.8   462.8   487.0   503.4   524.2   547.6   589.3   693.3  5807.8 15796.3   8573.0     8615
read      371.6   209.2   160.7   219.5   232.3   332.7   399.5   440.6   472.6   512.4   561.5   627.9   773.7  1703.2  8435.6  67991.4    67903
read      427.1   293.8   160.7   233.5   251.7   419.1   490.6   522.2   542.4   566.1   592.2   635.4   743.6  2546.2 12122.7  16460.5    16398
read      393.8   233.5   160.7   221.3   235.7   351.8   431.3   480.6   518.3   560.1   606.5   668.0   805.9  1611.4  8131.4  53375.0    53434
read      410.5   236.5   160.7   222.2   237.5   364.1   464.0   523.8   560.3   596.5   634.9   687.0   802.4  1563.1  9488.3  38081.3    38068
read      438.0   330.8   173.5   251.0   272.2   430.7   481.1   505.5   523.6   542.9   570.3   611.3   708.0  4368.2 12901.2   9107.3     9130
read      375.2   200.1   160.7   220.1   233.3   333.6   403.1   448.6   482.4   523.3   572.9   639.3   785.6  1716.1  7531.6  69109.5    69227

Total QPS = 49304.8 (88748664 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 21920920749 bytes :   11.6 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,48.50%,100.00%
